run_dir,output_path,best_val_loss,best_epoch,n_params,loss_recon,loss_kl_lat,loss_kl_mix,loss_smooth,loss_ent,loss_align,loss_l1,MSE,RMSE,MAE,Pearson,Spearman,CCC,Cosine,JSD,Hellinger,EMD
W.2025-11-05_121743.b3d89a72,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_121743.b3d89a72,0.21980167925357819,81,63172,0.2,0.001,0.5,0.1,0.0,0.0,0.0001,0.06446920537121906,0.2539078678797076,0.2062632809429712,0.7021155117413576,0.5904111035468244,0.6183994413992424,0.8235317939686572,0.17229970181754128,0.4709154999167823,0.1835465032503085
W.2025-11-05_121803.61bf0ac5,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_121803.61bf0ac5,0.2718426585197449,346,63172,0.1,0.05,1.0,0.05,-0.1,0.1,0.0,0.10815891093262779,0.3288752209161216,0.27300597131817184,0.37763793460474165,0.34779331174378825,0.2615605782269635,0.6868379955561054,0.2485920159326074,0.5630997867884285,0.24433483354307953
W.2025-11-05_121932.99c48152,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_121932.99c48152,0.1484161913394928,236,63172,0.05,0.01,1.0,0.1,-0.05,0.1,0.001,0.06428093701041074,0.25353685532957676,0.20262636113720303,0.8030857020908495,0.7205883510592268,0.6072402160583041,0.8438873404783966,0.16745271950010088,0.45916614424512875,0.18688572961492425
W.2025-11-05_122009.333c9947,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122009.333c9947,0.08674289286136627,75,63172,0.05,0.001,2.0,0.2,0.0,0.1,0.0,0.04732978192005754,0.2175540896422256,0.17896096684746077,0.8604242521257548,0.70174166214245,0.7247149569762302,0.8938361489118721,0.14176967333480311,0.4288577491625169,0.16694967802810548
W.2025-11-05_122032.cc3468ab,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122032.cc3468ab,0.29685425758361816,77,63172,0.2,0.001,2.0,0.05,-0.05,0.5,0.001,0.0747873987517081,0.27347284828974905,0.2265656226603497,0.7725129712757711,0.677640356238878,0.5137982006670287,0.8132740579319133,0.18982300879136188,0.4952505390294084,0.2162099032751757
W.2025-11-05_122048.b36452d3,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122048.b36452d3,0.22555628418922424,196,63172,0.2,0.001,0.5,0.05,0.0,0.1,0.001,0.04536299933493972,0.21298591346598422,0.17229975739144415,0.8617012179673122,0.7227416777828662,0.7410731135051956,0.8970265225601225,0.13423403748966425,0.41605255879652975,0.1626359978854107
W.2025-11-05_122111.9cb336dc,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122111.9cb336dc,0.13154685497283936,434,63172,0.05,0.05,0.5,0.05,-0.05,0.5,0.001,0.13483174394380248,0.3671944225390719,0.3036317933386244,0.11596917916898532,0.12852885008304749,0.07802373886952532,0.5856503709048121,0.28853940114808235,0.6059429656555773,0.24897281347381983
W.2025-11-05_122142.1a35c2e7,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122142.1a35c2e7,0.31599700450897217,251,63172,0.2,0.01,0.5,0.1,-0.05,0.1,0.0,0.07766426635644799,0.27868309305813294,0.22648093864126,0.765996091318984,0.6615466798724102,0.49805126648842307,0.8036008539173769,0.1942011759412726,0.4958263234454022,0.21623921652903536
W.2025-11-05_122206.65902f78,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122206.65902f78,0.10770098119974136,347,63172,0.05,0.05,2.0,0.1,0.0,0.0,0.0,0.107925345117269,0.3285199310807017,0.2708896417544868,0.3920237803496886,0.4120963060657931,0.2800529215963228,0.6916116000126973,0.24673415728885462,0.5568733702749538,0.2335094326867402
W.2025-11-05_122224.5617e45f,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122224.5617e45f,0.22781750559806824,179,63172,0.1,0.001,2.0,0.05,-0.1,0.5,0.0,0.032144855802200153,0.1792898653081098,0.14064649790228442,0.8611513262263878,0.7593462849388983,0.8434064686017678,0.9208527550189832,0.09855322565840903,0.3518733504393538,0.12533630571516347
