run_dir,output_path,best_val_loss,best_epoch,n_params,loss_recon,loss_kl_lat,loss_kl_mix,loss_smooth,loss_ent,loss_align,loss_l1,MSE,RMSE,MAE,Pearson,Spearman,CCC,Cosine,JSD,Hellinger,EMD
W.2025-11-02_104110.b954fef4,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_104110.b954fef4,0.12255837,500,60503,0.05,0.05,1,0.2,0,0,0.0001,0.021195393,0.145586378,0.073485012,0.055700638,0.04729019,0.018526631,0.304986411,0.493131143,0.801257616,0.063257301
W.2025-11-02_122347.a21b0993,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_122347.a21b0993,0.25965035,500,60503,0.05,0.05,1,0,0,0.5,0,0.021195686,0.145587384,0.074292652,-0.028944463,-0.035469405,-0.001917646,0.303620004,0.499098767,0.806108298,0.069474116
W.2025-11-01_233529.72d0fd76,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_233529.72d0fd76,0.436068654,500,60503,0.05,0.05,2,0.2,-0.1,0.5,0.001,0.021200173,0.145602792,0.07393871,-0.002301724,-0.018203124,0.001075682,0.304457517,0.496923833,0.804249592,0.067654504
W.2025-11-02_162142.a9983854,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_162142.a9983854,0.395977706,500,60503,0.05,0.05,2,0.05,-0.05,0.1,0.0001,0.021202928,0.145612254,0.07402324,0.031783913,0.019051686,0.008303807,0.304010706,0.496222759,0.803628788,0.065601295
W.2025-11-01_164232.65902f78,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_164232.65902f78,0.204637259,500,60503,0.05,0.05,2,0.1,0,0,0,0.021206265,0.14562371,0.073788557,0.048309907,0.04218616,0.017664737,0.303146616,0.494057043,0.801925992,0.063263357
W.2025-11-02_012341.278ccdbe,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_012341.278ccdbe,0.21810396,500,60503,0.1,0.05,0.5,0.2,0,0.1,0.001,0.021207667,0.145628524,0.073968539,0.055524739,-0.005740264,0.028233604,0.297711689,0.499448958,0.808177353,0.060639964
W.2025-11-02_173939.3170b406,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_173939.3170b406,0.293774068,500,60503,0.1,0.05,2,0.05,0,0,0.001,0.021210137,0.145637003,0.073222215,0.066729594,0.066802419,0.027135801,0.304566748,0.49069285,0.799468351,0.061437651
W.2025-11-02_054050.41d29589,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_054050.41d29589,0.474557579,500,60503,0.1,0.05,1,0,-0.05,0,0.0001,0.021212387,0.14564473,0.073120298,0.079018326,0.07814671,0.035609929,0.304316415,0.489472165,0.798780244,0.059851027
W.2025-11-02_165340.6036a721,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_165340.6036a721,0.505460143,500,60503,0.05,0.05,2,0.1,-0.1,0.5,0,0.021212865,0.145646371,0.07326177,0.099326635,0.018054587,0.065850006,0.305614806,0.489506002,0.79833342,0.054573174
W.2025-11-02_183320.84c7371c,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_183320.84c7371c,0.451927423,500,60503,0.2,0.01,1,0.2,0,0.1,0,0.021217932,0.145663765,0.073642431,0.028492757,0.032464849,0.011135065,0.300612004,0.49784592,0.806842571,0.066548582
W.2025-11-01_160009.98a412b3,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_160009.98a412b3,0.427182049,467,60503,0.2,0.001,0.5,0.1,0,0.1,0.0001,0.021218809,0.145666773,0.072280523,0.125084987,0.022783146,0.106278765,0.307239131,0.488483296,0.798157397,0.049835804
W.2025-11-01_163032.257eff06,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_163032.257eff06,0.124043494,500,60503,0.05,0.01,0.5,0.2,0,0,0.001,0.021221945,0.145677539,0.073705606,0.043390804,0.029611582,0.019853808,0.29959223,0.495363114,0.80350278,0.062727704
W.2025-11-02_023724.ca1b3e2b,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_023724.ca1b3e2b,0.196196824,500,60503,0.05,0.05,1,0,0,0,0,0.021223676,0.145683479,0.073698664,0.041882838,0.031442527,0.017506508,0.301168913,0.494997499,0.8029862,0.063125225
W.2025-11-02_015951.f83e7db1,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_015951.f83e7db1,0.480647981,500,60503,0.2,0.05,0,0,0,0.1,0.0001,0.02123286,0.145714995,0.073130904,0.078989717,0.037572329,0.042629667,0.299436381,0.496038404,0.806129884,0.058278569
W.2025-11-02_105402.78297e2d,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_105402.78297e2d,0.228812367,500,60503,0.05,0.05,1,0.2,0,0.1,0,0.021237028,0.145729296,0.073870602,-0.00133798,0.018263815,-0.000326,0.302382978,0.497067701,0.804409546,0.068494944
W.2025-11-02_140703.a79a6bab,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_140703.a79a6bab,0.415921271,500,60503,0.2,0.001,0.5,0.05,0,0.1,0,0.021242734,0.145748873,0.072640771,0.111322023,0.021188619,0.089791683,0.301531586,0.491844242,0.801925635,0.050718501
W.2025-11-02_010631.7fde2dc6,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_010631.7fde2dc6,0.428408742,500,60503,0.05,0.05,2,0.05,-0.05,0.5,0.0001,0.021242806,0.14574912,0.074111385,-0.045218506,-0.054726861,-0.005882778,0.304178029,0.498565893,0.805602912,0.070384543
W.2025-11-01_214933.bfc350df,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_214933.bfc350df,0.685559511,500,60503,0.2,0.05,1,0.2,-0.05,0.1,0.0001,0.021244037,0.145753343,0.073708287,0.032473517,0.022300653,0.013687803,0.297932716,0.499759055,0.808776438,0.065742907
W.2025-11-02_131313.6048c004,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_131313.6048c004,0.116693504,342,60503,0.05,0.001,1,0.1,0,0.1,0.001,0.021244729,0.145755718,0.073899998,0.021300466,0.052977794,0.006200682,0.300867553,0.495229437,0.802921752,0.065912088
W.2025-11-02_024741.de31dd94,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_024741.de31dd94,0.413171172,500,60503,0.1,0.05,1,0.2,-0.05,0.1,0.001,0.02125135,0.145778427,0.073837467,0.025886267,0.020849166,0.010298958,0.297872287,0.498614185,0.806869783,0.066202822
W.2025-11-02_013259.e3d8e00f,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_013259.e3d8e00f,0.128346011,500,60503,0.05,0.05,2,0.05,0,0.5,0.0001,0.021252891,0.145783714,0.074368129,-0.029594718,-0.038893865,-0.00226697,0.298266063,0.500370583,0.807229483,0.068326601
W.2025-11-02_170535.61c59bcb,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_170535.61c59bcb,0.362171799,500,60503,0.05,0.05,1,0,-0.05,0.1,0,0.021254904,0.145790616,0.074128309,0.013395772,0.023035396,0.005560013,0.297634169,0.499177682,0.806817396,0.066200729
W.2025-11-02_052239.a9ca24e7,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_052239.a9ca24e7,0.267837852,500,60503,0.1,0.01,1,0.2,0,0.1,0,0.021255805,0.145793706,0.074173566,0.033191373,0.012265658,0.014455095,0.296611301,0.499008829,0.807089279,0.06379379
W.2025-11-01_172930.df69811b,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_172930.df69811b,0.130353972,116,60503,0.05,0.001,2,0.2,0,0.5,0,0.021257383,0.145799118,0.073602097,0.036667163,0.002957951,0.006281525,0.303719886,0.494500184,0.802179133,0.065630776
W.2025-11-01_162741.648d7d67,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_162741.648d7d67,0.406199217,500,60503,0.1,0.05,1,0.05,-0.05,0.5,0.001,0.021257647,0.145800025,0.073691486,0.014202093,0.029005779,0.001981686,0.302638432,0.495304911,0.802951253,0.066539752
W.2025-11-02_020240.3a2a488d,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_020240.3a2a488d,0.525353014,500,60503,0.2,0.05,1,0.05,0,0.1,0.001,0.021262754,0.145817535,0.074013267,0.023586526,0.012527435,0.010021441,0.29641808,0.500580399,0.808855145,0.065992525
W.2025-11-02_073419.2b1eed4f,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_073419.2b1eed4f,0.562067211,500,60503,0.2,0.05,1,0.05,0,0.5,0.001,0.021264044,0.14582196,0.074121573,-0.003288788,-0.006054977,0.00053362,0.29879397,0.500002944,0.807360705,0.068511357
W.2025-11-01_183746.ba22d44b,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_183746.ba22d44b,0.463564396,407,60503,0.2,0.01,2,0.05,0,0.5,0.001,0.021269423,0.145840403,0.074119085,-0.01251794,-0.008357011,-0.001023018,0.299142795,0.499313393,0.806608774,0.068343957
W.2025-11-01_195336.b4de9e98,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_195336.b4de9e98,0.560979247,500,60503,0.2,0.05,1,0,0,0.5,0.0001,0.021269484,0.145840611,0.073747791,0.01107414,0.039487568,0.003364206,0.299366932,0.497494774,0.805339657,0.067424948
W.2025-11-01_211953.0801d826,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_211953.0801d826,0.529505849,500,60503,0.1,0.01,2,0.1,-0.1,0,0.001,0.021270973,0.145845718,0.065743079,0.278720941,0.252820649,0.240337929,0.385453777,0.421748219,0.731503556,0.039697082
W.2025-11-02_022835.51e0e8d9,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_022835.51e0e8d9,0.54634428,500,60503,0.05,0.05,2,0.2,-0.1,0.1,0.001,0.021274276,0.14585704,0.073838074,0.034572924,0.018319465,0.012644794,0.298842386,0.497235232,0.804912052,0.064068027
W.2025-11-02_010118.12094f7f,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_010118.12094f7f,0.312233567,500,60503,0.1,0.05,2,0.1,0,0,0.001,0.021281673,0.145882395,0.073933844,0.035902408,0.015349248,0.016903184,0.297529501,0.496851689,0.80441628,0.062720215
W.2025-11-02_002638.9ead963d,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_002638.9ead963d,0.449108869,500,60503,0.2,0.01,0.5,0.1,0,0.1,0,0.021298808,0.145941112,0.073405188,0.06049593,0.047593864,0.027495225,0.296512887,0.496520832,0.805717297,0.061165985
W.2025-11-01_170156.fc6d6bc0,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_170156.fc6d6bc0,0.27707091,201,60503,0.05,0.001,2,0.05,-0.05,0,0,0.021307774,0.145971825,0.07249421,0.061311302,0.070100888,0.019951477,0.304562191,0.488512599,0.797144591,0.061739862
W.2025-11-02_112059.020993bb,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_112059.020993bb,0.136560321,500,60503,0.05,0.01,0.5,0.2,0,0.1,0.001,0.021310144,0.145979945,0.0742174,-0.024072146,-0.021211331,-0.002394973,0.294648599,0.501409463,0.808507202,0.068840196
W.2025-11-02_011600.21e97062,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_011600.21e97062,0.638064682,500,60503,0.2,0.01,2,0.05,-0.05,0,0,0.021310797,0.14598218,0.072180041,0.106408817,0.122478615,0.063769017,0.306517939,0.481756574,0.79209672,0.055508509
W.2025-11-02_132854.b91380bf,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_132854.b91380bf,0.708761036,500,60503,0.2,0.05,2,0,-0.05,0.5,0.001,0.021311979,0.145986229,0.074171345,-0.025226248,-0.010819564,-0.00335914,0.295397473,0.499873588,0.806874077,0.067862036
W.2025-11-02_075628.1800fa7d,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_075628.1800fa7d,0.195443198,500,60503,0.05,0.05,0,0.1,0,0.1,0.0001,0.021314242,0.145993978,0.073853209,0.06319796,0.009990908,0.034782279,0.295182138,0.498412983,0.806645955,0.058545586
W.2025-11-02_165902.b75b90b9,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_165902.b75b90b9,0.127070978,500,60503,0.05,0.05,2,0.2,0,0,0,0.021320823,0.146016516,0.073679924,0.04766255,0.040523982,0.016978208,0.298570168,0.494356448,0.802119425,0.062177566
W.2025-11-01_180027.2f673e76,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_180027.2f673e76,0.522602022,500,60503,0.2,0.05,1,0.2,0,0.1,0,0.021327246,0.146038508,0.074148806,0.002986755,-0.000304254,0.004116803,0.292475783,0.502267543,0.81045493,0.067103592
W.2025-11-01_162644.e4edb0ea,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_162644.e4edb0ea,0.177316055,500,60503,0.05,0.05,1,0.1,0,0,0.0001,0.021327428,0.146039132,0.073595448,0.042953451,0.033102151,0.017250027,0.296464578,0.495614428,0.80368542,0.062269144
W.2025-11-02_015252.3cd9e75d,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_015252.3cd9e75d,0.564065993,500,60503,0.2,0.05,2,0.2,0,0.5,0.0001,0.021333028,0.146058303,0.074399759,-0.049003335,-0.043666615,-0.006844068,0.294614698,0.501391942,0.808011704,0.068731861
W.2025-11-02_033119.273006e4,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_033119.273006e4,0.586987138,500,60503,0.2,0.01,2,0,-0.05,0.5,0.0001,0.021335105,0.146065412,0.073845785,0.055150373,0.023046918,0.032547101,0.291193796,0.496206038,0.804492503,0.05820929
W.2025-11-02_172933.b016347a,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_172933.b016347a,0.692059517,500,60503,0.2,0.05,1,0,-0.05,0,0.0001,0.021339558,0.146080656,0.07313639,0.074167929,0.064522506,0.037986308,0.296245643,0.493746745,0.803628165,0.058550147
W.2025-11-01_203819.85883051,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_203819.85883051,0.413405061,417,60503,0.05,0.01,2,0.1,-0.1,0.1,0,0.021349166,0.146113539,0.071452827,0.137929898,0.103313057,0.099373625,0.318178495,0.474984285,0.783782535,0.051529899
W.2025-11-02_150549.4060b3d3,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_150549.4060b3d3,0.599407673,500,60503,0.2,0.05,1,0,-0.05,0.1,0.0001,0.021352001,0.14612324,0.073550485,0.074066155,0.018131977,0.049978324,0.2924359,0.497918338,0.807227094,0.056078237
W.2025-11-01_182414.50788a5f,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_182414.50788a5f,0.329208076,500,60503,0.05,0.05,2,0,-0.05,0,0,0.021368169,0.146178553,0.073167716,0.068542629,0.057228783,0.033581024,0.298986995,0.491504032,0.79993899,0.059093011
W.2025-11-02_042701.de467443,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_042701.de467443,0.734361351,500,60503,0.2,0.05,1,0.1,-0.05,0.1,0,0.021382075,0.146226108,0.074296848,0.008843869,-0.00875455,0.005327366,0.289462339,0.502807078,0.810454391,0.065674748
W.2025-11-01_155653.0e4c16f5,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_155653.0e4c16f5,0.523287833,500,60503,0.2,0.05,0,0.2,0,0.1,0.0001,0.021382668,0.146228136,0.073698933,0.076153,0.004567732,0.049720569,0.291268424,0.50168316,0.811107006,0.055839277
W.2025-11-02_055723.42e6c658,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_055723.42e6c658,0.116089687,449,60503,0.05,0.001,0.5,0.1,0,0.1,0.0001,0.02138364,0.146231462,0.07383859,-0.001510758,0.031084435,0.00079689,0.292087142,0.498289242,0.805479677,0.065423688
W.2025-11-02_111103.da2e5841,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_111103.da2e5841,0.233088687,500,60503,0.1,0.001,1,0.2,0,0.1,0,0.021387068,0.146243179,0.073280627,0.033964032,0.050275645,0.007453787,0.296020543,0.495037992,0.802815635,0.063908797
W.2025-11-02_110549.0e0ef61e,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_110549.0e0ef61e,0.583477795,500,60503,0.2,0.05,0,0,0,0.5,0.0001,0.021397427,0.146278593,0.073787698,-0.00611181,0.018443754,-0.001914413,0.292049198,0.500590524,0.808803265,0.067309601
W.2025-11-02_124715.8f52534a,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_124715.8f52534a,0.449492663,500,60503,0.2,0.05,1,0.1,0,0.5,0.0001,0.021400045,0.146287544,0.073906375,0.017683376,0.069978156,0.007280302,0.289997107,0.497861256,0.805740969,0.063571789
W.2025-11-02_180602.5d60cff6,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_180602.5d60cff6,0.226961985,500,60503,0.1,0.05,1,0.1,0,0.1,0.001,0.021409025,0.146318231,0.074192464,-0.015200574,-0.008927207,-0.001649824,0.288081333,0.502061008,0.809312987,0.066587103
W.2025-11-02_055342.93bc4cb3,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_055342.93bc4cb3,0.233763248,122,60503,0.1,0.001,2,0.1,0,0.5,0.0001,0.021410302,0.146322594,0.074257915,0.006241665,0.007814002,0.003187868,0.290518281,0.499298284,0.806074133,0.064311962
W.2025-11-02_173626.f62fe511,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_173626.f62fe511,0.120125778,500,60503,0.05,0.05,0.5,0.1,0,0.5,0.001,0.021420696,0.14635811,0.07351747,0.022464745,0.0301893,0.002742279,0.295295486,0.495455935,0.802718934,0.063488859
W.2025-11-02_180132.7280dd17,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_180132.7280dd17,0.38337341,500,60503,0.1,0.01,1,0.1,-0.05,0,0.001,0.021427894,0.146382696,0.073363788,0.063650105,0.032729219,0.051781304,0.287584539,0.496313859,0.805727824,0.05594855
W.2025-11-02_094134.a46e3632,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_094134.a46e3632,0.249417424,330,60503,0.1,0.001,2,0.2,0,0.5,0.001,0.021432696,0.1463991,0.074084422,0.001546359,-0.024937356,0.001225418,0.292206054,0.499017206,0.805775571,0.065795188
W.2025-11-02_115632.0788a08c,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_115632.0788a08c,0.238565907,212,60503,0.1,0.001,2,0,0,0.1,0,0.021435791,0.14640967,0.073993626,0.024810347,0.023112236,0.0091068,0.288576823,0.498596375,0.805900855,0.062746473
W.2025-11-01_222933.d139d9c5,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_222933.d139d9c5,0.115118645,500,60503,0.05,0.01,0.5,0.2,0,0.1,0,0.021440014,0.14642409,0.074594783,-0.015092195,-0.004101043,0.000534839,0.283496133,0.503283529,0.810218519,0.064488595
W.2025-11-02_033344.84420dbd,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_033344.84420dbd,0.273059577,319,60503,0.05,0.001,2,0.2,-0.05,0.1,0,0.021448095,0.146451683,0.073531536,0.088641761,0.051872835,0.047221821,0.303261764,0.491569472,0.799444134,0.057596835
W.2025-11-02_153654.6aeaa4ef,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_153654.6aeaa4ef,0.474329293,500,60503,0.2,0.05,0.5,0.2,0,0,0.0001,0.021452654,0.146467246,0.073928112,0.046722367,0.024771899,0.02773202,0.284821888,0.500750142,0.80920525,0.059419985
W.2025-11-02_065554.b32e9c7f,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_065554.b32e9c7f,0.501731038,442,60503,0.1,0.01,2,0.1,-0.1,0.1,0,0.021455278,0.146476204,0.071858104,0.111626795,0.068890765,0.112583443,0.303597557,0.481327517,0.791418321,0.049360988
W.2025-11-02_060614.21f0cdb0,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_060614.21f0cdb0,0.240127414,202,60503,0.1,0.001,2,0,0,0.5,0.001,0.021460299,0.146493342,0.074253093,-0.005209578,0.003810697,-0.000998456,0.288091898,0.50005703,0.806741532,0.064657964
W.2025-11-01_211753.07982baf,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_211753.07982baf,0.23743251,500,60503,0.1,0.05,1,0,0,0.1,0.001,0.021466133,0.146513252,0.074073652,-0.01423841,0.006094631,-0.002410441,0.28575994,0.5020167,0.809514909,0.066112329
W.2025-11-02_082344.08c4181c,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_082344.08c4181c,0.471633404,500,60503,0.2,0.05,1,0,0,0,0.001,0.021466473,0.146514412,0.073854923,0.039120224,0.024496052,0.01788858,0.287552683,0.500371169,0.808897804,0.061403879
W.2025-11-01_152909.b59666a3,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_152909.b59666a3,0.336100847,500,60503,0.05,0.05,1,0,-0.05,0.1,0.0001,0.021467647,0.146518419,0.074679134,-0.00950592,-0.027491457,0.002735269,0.280659088,0.505346848,0.811968306,0.0638566
W.2025-11-01_154845.019d72da,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_154845.019d72da,0.424922347,500,60503,0.2,0.01,0.5,0.2,0,0.1,0.001,0.021468096,0.146519952,0.073734577,0.07134712,0.001240226,0.051831045,0.286601913,0.499538359,0.808104825,0.054488741
W.2025-11-01_232954.6f11cbbc,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_232954.6f11cbbc,0.466840386,500,60503,0.2,0.01,0,0.05,0,0.1,0,0.021477036,0.146550457,0.073814285,0.051593507,0.01077727,0.037327676,0.283411925,0.503287171,0.812431739,0.057513305
W.2025-11-02_045933.71f25d9c,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_045933.71f25d9c,0.240497902,500,60503,0.1,0.01,0,0,0,0.1,0.001,0.021487969,0.146587751,0.074686702,-0.024521384,-0.053431062,-0.002284737,0.280030784,0.507869268,0.815228893,0.066814896
W.2025-11-02_173342.1f2b913a,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_173342.1f2b913a,0.806721985,500,60503,0.2,0.05,2,0,-0.1,0,0.001,0.021488494,0.146589542,0.073243962,0.068751532,0.05029427,0.042856279,0.291863271,0.493404465,0.802185162,0.057128349
W.2025-11-02_174408.b2edb3cf,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_174408.b2edb3cf,0.442228734,500,60503,0.2,0.01,0,0.1,0,0.1,0.0001,0.021490454,0.146596228,0.072062886,0.132986275,0.053764086,0.09271885,0.306821284,0.48819037,0.79893002,0.051149894
W.2025-11-01_215727.c4e77fd6,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_215727.c4e77fd6,0.695551753,500,60503,0.2,0.05,2,0,-0.05,0.5,0,0.021490793,0.146597384,0.074424223,-0.043681783,-0.03929388,-0.008902176,0.284125197,0.504497235,0.811161699,0.067080535
W.2025-11-01_221525.3b83b0eb,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_221525.3b83b0eb,0.246097967,500,60503,0.05,0.05,0.5,0.2,0,0.5,0.0001,0.021498539,0.146623801,0.074882459,-0.089998111,-0.109070202,-0.013184877,0.280797008,0.508080172,0.814687972,0.068895961
W.2025-11-02_110451.c3186f27,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_110451.c3186f27,0.363539785,500,60503,0.05,0.05,1,0.05,-0.05,0,0.0001,0.02150008,0.146629057,0.073773062,0.048613604,0.022328497,0.028802094,0.286017534,0.498654433,0.806570407,0.058555096
W.2025-11-02_161834.84143d00,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_161834.84143d00,0.578243315,500,60503,0.1,0.05,1,0.2,-0.1,0.5,0,0.021502752,0.146638169,0.074130808,0.007807862,0.03601483,0.003622559,0.284542819,0.499243491,0.80627936,0.062272628
W.2025-11-02_142356.0f0b7be6,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_142356.0f0b7be6,0.23452282,500,60503,0.1,0.001,1,0.1,0,0.5,0.001,0.021515997,0.146683321,0.073282075,0.053081232,0.002617272,0.020749454,0.29335787,0.493188455,0.800681766,0.061932657
W.2025-11-01_175757.c9fc48a5,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_175757.c9fc48a5,0.390203118,500,60503,0.1,0.05,2,0.1,-0.05,0.1,0.0001,0.021519723,0.146696024,0.074184865,-0.003204037,-0.006075264,0.000781198,0.282625266,0.503547898,0.810532296,0.06460479
W.2025-11-02_132208.d5900ad4,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_132208.d5900ad4,0.250934303,500,60503,0.1,0.01,0.5,0.05,0,0.1,0,0.021522431,0.146705251,0.074262029,0.014027723,0.042691068,0.006829542,0.282095992,0.501934138,0.809795556,0.062972696
W.2025-11-02_033745.dd811c03,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_033745.dd811c03,0.279649436,500,60503,0.1,0.05,0.5,0,0,0.1,0.001,0.021526742,0.146719943,0.074596914,-0.018779225,-0.020956539,-0.001435355,0.278528735,0.505719231,0.812629313,0.064971548
W.2025-11-01_222713.46f62eac,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_222713.46f62eac,0.429971159,500,60503,0.05,0.05,2,0.1,-0.1,0.5,0.0001,0.021528338,0.146725383,0.073763389,-0.0081346,0.043599662,-0.003042519,0.285029482,0.498406205,0.805522346,0.06446808
W.2025-11-01_204228.9ab4fcf9,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-01_204228.9ab4fcf9,0.258315831,500,60503,0.05,0.01,1,0.1,-0.05,0.1,0,0.02154705,0.146789134,0.073345607,0.053713379,0.046488588,0.019984465,0.290696196,0.495820584,0.804051771,0.059906276
W.2025-11-02_013714.cf0426f4,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_013714.cf0426f4,0.347304165,500,60503,0.05,0.05,0.5,0.1,-0.05,0.5,0.0001,0.021548833,0.146795209,0.07448337,-0.052751166,-0.041407756,-0.011516696,0.281644638,0.50374342,0.810095322,0.066146683
W.2025-11-02_085819.fbda9a0b,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_085819.fbda9a0b,0.229112878,500,60503,0.1,0.05,0,0,0,0.1,0,0.02155853,0.146828234,0.071361511,0.148921567,0.068152276,0.109856259,0.312917295,0.480627301,0.791328888,0.050675626
W.2025-11-02_045302.5f9499b4,/home/ayesha/SP-VAE-GCN/results/sweeps/losses/W.2025-11-02_045302.5f9499b4,0.426656902,454,60503,0.2,0.01,0.5,0.2,0,0,0.001,0.021562335,0.146841188,0.074215848,0.044388612,-0.004121894,0.033798511,0.277606573,0.50513998,0.813283232,0.057407426
