,Choroid Plexus,Neural Stem,Neuroblast,Ependymal
Slc17a3,0.9831271228520482,0.2610035231230181,0.04218951273043185,0.4908517099152133
Slc17a5,0.5231204359393776,0.2676724834838609,0.20847225308360343,0.22739908414986085
Slc17a8,3.0534161281878935,0.5342595072574096,0.0012001778691882493,0.044480617423967125
Slc17a9,3.7605964154157157,0.026192874280312015,0.0344853801510315,0.04447712049974021
Slc18a2,0.4483601559251672,0.209009368524143,0.21361451968327017,0.4439381698942777
Slc18b1,0.9409151070676307,1.1161888894174403,0.008002275479008836,0.16039553415532928
Slc1a5,0.5473678284833702,0.14273516189784036,0.11391164134949708,1.0624686430715578
Slc1a7,1.711248270616624,0.09630727921829728,0.07270993058695169,0.16880405231572831
Slc22a12,0.8735873572283366,0.21377465355931463,0.21274394702382698,0.0666308133735249
Slc22a19,1.3023002357579696,0.2214090680845662,0.10059031920339453,0.06663768598019697
Slc22a2,0.5255758423007294,0.053000698478767434,0.3419611244575381,0.6609312894293293
Slc22a23,0.07382558982876646,0.6410855686046781,0.2259115051639213,0.8942129883102881
Slc22a7,0.539385704901979,0.6926702780705214,0.04076487463011099,0.3874964190362451
Slc23a1,3.7633037056899274,0.04809643415602796,0.003090804827984779,0.3874964190362451
Slc23a2,12.576599712883757,0.02126125490711204,1.3405107522960793e-06,0.014800315632088884
Slc23a3,2.894586935562876,0.024300935714559574,0.030960870176806553,0.2802186167973775
Slc24a1,1.0394797862647887,0.2450766206547512,0.13769536812556943,0.07077188556548587
Slc24a3,5.11989088600178,0.031096092905202585,0.0022404386410423693,0.14432713488347773
Slc25a16,1.455745459194932,0.7935881861559472,0.0008539447648180285,0.602571255930019
Slc25a25,3.3129214145828634,0.067191821272344,0.021298735062149927,0.05921224767793794
Slc25a29,3.7722552672902405,0.03544482938018182,0.017569479264954637,0.08699902627968993
Slc25a33,5.455020154470105,0.044734771649053685,0.001113457533417856,0.11313416460867441
Slc25a34,2.6923241802649445,0.19193578046219414,0.001580302059364964,0.5321501949149123
Slc25a44,2.5696643487767243,0.28713345403995805,0.008691546209741474,0.06400171429422388
Slc25a46,3.369662143167286,0.2399648867097976,0.0009388081437358073,0.21145141733168377
Slc25a47,1.704938677090103,0.13391664971928732,0.09627781857189849,0.05585279558553674
Slc25a51,0.4993715577297664,0.0797531427497578,0.3234051551449256,0.552349096407375
Slc26a11,6.995850161868606,0.07489414026041402,0.00016734028059276978,0.033679635861353446
Slc26a4,3.753975249940558,0.0544684683819778,0.007357229188215231,0.15299125261258856
Slc26a6,1.109423817138491,1.3700795790663776,0.004276231429446075,0.08528733102479344
Slc26a7,1.0330146627916097,0.04687577822380744,0.2833295494362019,0.21226368758970607
Slc26a9,6.034745522528274,0.0434050482937884,0.0017760884363686512,0.027041622664321505
Slc27a3,5.5154236336512765,0.0019755836008820285,0.03310148124792958,0.04448396219386493
Slc2a1,9.447632465584954,0.09546915418083685,2.0769616714717424e-08,0.4821006486410815
Slc2a10,1.1581280344689966,0.3600666113329053,0.08699549029535579,0.04706030097283461
Slc2a12,23.989708841769932,0.0006312624229117604,1.749654540462464e-10,0.009481476008217459
Slc2a13,0.23843937197230788,1.2129123187074626,0.0320036043951291,0.6227045871511515
Slc2a2,0.35957695265010486,0.7964073131480996,0.06131120666740097,0.3991733694251607
Slc2a8,4.037267784446892,0.4953296286324367,0.0005222008757507255,0.015637014872924387
Slc30a10,0.8900391191093596,0.13087380496042791,0.023023568775121718,1.8484229473283007
Slc30a6,2.0014198459126726,0.5737832664335623,0.0066929734670029195,0.05920719654569951
Slc30a7,0.8760100048730961,1.8257781861192413,0.0009339660254068392,0.2862685746901475
Slc30a9,2.109875136018562,0.5182015319117833,0.011176893588624372,0.027040182351487127
Slc31a1,6.706864860780466,0.010949669083114006,0.0023889780700076966,0.049806266036182975
Slc31a2,2.321956385371034,0.22807503429174739,0.007427089352182664,0.21322406008716244
Slc34a1,0.05687572176490071,0.38780618591783667,0.9902447187543134,0.11171177220510704
Slc35a5,9.458461330358507,0.00838260349605369,6.869423743850832e-05,0.07514934292949134
Slc35b4,2.8064861389516618,0.40382607559977796,0.0013429218174703496,0.1454145068071342
Slc35e2,2.5201591150732336,0.1224177983884227,0.04019343630882881,0.03977378941546399
Slc35e3,1.2583103750060618,0.7552207775008866,0.022671814363123623,0.04205287653219318
Slc35f2,2.9188048165102387,0.06971722367992698,0.007543073135792696,0.3898571438649082
Slc35f3,5.075405845092854,0.023785698856537762,0.0026676128761931226,0.1748800244777762
Slc35f4,0.4485582852719454,0.13087380496042791,0.24642955601797326,0.6178532900857212
Slc35f5,1.8540123504289512,0.15652679984237367,0.034102890832458745,0.17615978143320968
Slc35g3,1.8333199302352745,0.21975869369660544,0.04291373245845297,0.06663889872985498
Slc36a2,0.9866731080381163,0.3148460382746137,0.12602589755582116,0.05920909075648642
Slc37a2,12.49811609775412,0.019695224201856744,1.1409701001658166e-06,0.021718575451177828
Slc38a1,1.1871472807881778,0.39291446618150805,0.013413711919247623,0.4993555327542981
Slc38a4,2.017554690188375,0.044465983487932806,0.029625708261906972,0.6466814715762363
Slc38a5,2.0229815523791688,0.2474089853854388,0.030801930060322575,0.05274058334028425
Slc38a7,0.7955562977134245,0.4123134171232308,0.1575762049239804,0.03976907759392629
Slc39a1,1.9547857926227743,0.40123278923838024,0.0022004067809079145,0.45269929354894006
Slc39a10,0.2832031116973172,0.21377899198783304,0.4077086694598525,0.30334686239054587
Slc39a11,1.2820706125300598,0.02772415504671012,0.22747155057336524,0.28850553946198076
Slc39a12,28.448550642324506,0.00014053879603500557,1.0515991022764869e-13,0.0858264587088871
Slc39a3,0.5984441286421176,0.8085773851660488,0.09912861290975046,0.04205502150341607
Slc39a5,0.4462936133776114,0.6574396466023765,0.17184911048876939,0.0627905478748256
Slc39a6,1.4706271122503125,0.2318322290270588,0.01878051984072144,0.4407524683078047
Slc39a8,0.44634570047372024,0.387810089646899,0.24503777453888562,0.11170652734115151
Slc3a1,3.433736788156441,0.08662696089879361,0.005151139323368439,0.19884904643749085
Slc41a2,1.5729200402003503,0.6621176350693257,0.011134872537140196,0.06734977671586453
Slc43a3,3.293940873994891,0.25391695037112616,0.0036395235068306187,0.052737823392560626
Slc45a4,12.236658179530814,0.009173390955579452,1.132915905182391e-06,0.08374532628380481
Slc46a3,3.4889197140611494,0.04301329292316239,0.018420391159300442,0.10455342201843212
Slc47a1,0.6968679155376051,0.31852362808329004,0.1721748797206187,0.10409162087762883
Slc4a1,1.3766586006355779,0.004811067452973338,0.44657999358316064,0.24499839771071738
Slc4a2,56.33755701964674,1.4443228154903139e-09,-0.0,0.0008992905939256598
Slc4a3,1.5809671725087384,0.5011564139397016,0.03189049795746758,0.027041622664321505
Slc4a8,7.083245925468773,0.06305691833848928,7.511744354808675e-05,0.08744617668701364
Slc4a9,0.5838456278844134,0.6364279250752043,0.025944759749624433,0.6120438390237438
Slc52a2,4.2033850104174855,0.05860392558442994,0.005934328363498941,0.08409817016501636
Slc5a11,1.5393501170674395,0.18266294346563025,0.09829213653267102,0.04706046279569236
Slc5a2,2.202978306510684,0.18267931130466752,0.03125535875333761,0.06278415264961967
Slc5a6,11.686018222581549,0.005282268411610269,2.2149633432839625e-05,0.025606280136361948
Slc5a7,1.0073660364093513,0.49136730121050554,0.023231142466980107,0.3094495164177332
Slc6a11,0.4667834499310156,2.420490641654891,0.009177815461840771,0.053930989889327756
Slc6a13,7.105280445808544,0.03149276377603279,5.415637813181468e-05,0.2598794515925049
Slc6a18,5.953230407784314,0.08041385356421071,0.0008704888652734751,0.024241720907002957
Slc6a3,1.6843612963420163,0.015874750358061063,0.1988337250480316,0.2444588981890118
Slc6a4,3.323616503379411,0.03930584574051486,0.009210018861661663,0.33291047638768284
Slc6a5,1.100164176614313,0.3844562192162387,0.07822866560118157,0.06279453522694525
Slc6a6,0.4477446363923522,1.1900970319244693,0.0717262999593561,0.05273230323910133
Slc7a11,0.18866365796427984,0.8777016054782574,0.08399203812122806,0.6152416972310448
Slc7a14,0.6385843873622771,0.43141781455073946,0.01885754714220479,1.1650758987413683
Slc7a4,2.1793871490405587,0.13749792239934003,0.04793500731238885,0.05586760880901175
Slc7a7,0.8215382255794841,0.20774582457667432,0.02645066912257495,1.332080253070719
Slc7a9,0.6105730901342922,0.5002792602373248,0.0635896153228085,0.32803662544405054
Slc9a3r2,1.125747759777407,0.6677047290108657,0.006203348159136254,0.4311031770539299
Slc9a8,2.8495182435809587,0.0053731580740572615,0.06716481578657305,0.39478704783716617
Slco1b2,2.82695214814455,0.15366576067415855,0.01285080444740285,0.08005423350013702
Slco4a1,3.103846520370214,0.0689377989067265,0.011912892040835198,0.189167950963076
Slco5a1,2.0256661608378184,0.3867250113455315,0.005779187700708759,0.18509584999616793
Slit2,6.934756858345668,0.02534524513201689,0.0010339313043819744,0.03017497259353228
Slitrk2,1.9021152164889819,0.027552506308722094,0.06908619018680752,0.4810178425137778
Slitrk5,0.5367304629268661,1.235926566282246,0.015218715405047316,0.28404319636254377
Slx1b,2.5656527686824795,0.05067661328933088,0.04091426501351935,0.15299125261258856
Slx4,0.3969686402023733,0.528320266373377,0.2362340723408783,0.07741716000668433
Smad1,0.7288697418620581,0.2440904002621375,0.047317382847975216,0.8935625352000502
Smad2,2.904228131761949,0.024206090201007755,0.03238093054953091,0.26246867696878595
Smad6,7.03077163130919,0.07694524933694953,3.0224962801207274e-05,0.1398149544834206
Smarcad1,2.3896299233466287,0.0796394432159553,0.04747554599363902,0.09137642240827742
Smarcb1,0.30689423111681025,0.16519298743076535,0.4407118230126054,0.3221168575295525
Smarcc1,0.2309348316207196,0.14641963629129306,1.0823692075716513,0.03464725865336476
Smarce1,5.385541109751197,0.007443990123279828,0.0015574323465233407,0.5093683434193013
Smc3,5.023048703693742,0.11999136730769516,0.0006059019579291765,0.0822136018661933
Smc5,1.4370069367525733,0.07337462559969682,0.14995580970956163,0.13736235781146086
Smco3,2.067453734777171,0.14676344942821218,0.012741954801994845,0.38296489019056834
Smg7,2.036756582304357,0.023223038586692595,0.06862864130787057,0.44679648597999033
Smim1,9.142446704707433,0.011089542497015216,0.000163555509176778,0.033681705285324666
Smim13,2.664818034589923,0.19137451075733988,0.011896407401720708,0.0828355359591213
Smim7,2.7110455878548247,0.33915119267191485,0.001713299384767055,0.20033618181693919
Smo,8.299912713082923,0.07734220077982447,2.770066033583453e-05,0.027465346632931275
Smoc1,0.07277989127824508,0.044855558383477455,1.511609534203996,0.4367633846103711
Smpd4,1.2208624734277544,0.1776204785365384,0.08642923124243204,0.1808868061453945
Smpd5,0.8762447170056409,0.13087380496042791,0.25204367855903415,0.11171177220510704
Smpdl3a,8.985993389151513,0.003085394195677017,0.00010472965213400407,0.22328797944296003
Sms,2.3564342581577846,0.17779229814321668,0.035844673908669085,0.033682269668227134
Smug1,0.534961047072653,0.0851386154379923,0.40279850059821715,0.2896284625345823
Smurf1,1.0216990307245182,0.5233743773121105,0.019298109265844875,0.3222840231806744
Smurf2,4.943312196466373,0.03937871966705848,0.0010276121032968557,0.2722538408374773
Snapc2,3.3860334122679996,0.09035213541768244,0.042785832284322575,0.005666506539378206
Snapc4,1.6751363031587043,1.1128356092316944,0.0006451201101847592,0.21036102345540755
Sned1,9.939919131559687,0.0004792264953725689,0.00019261142226094588,0.23193803625187348
Snrk,11.282213079313873,0.008602150249793536,1.0917571889216163e-05,0.04345279457260897
Snrnp200,2.8427759675962996,0.036342360715764355,0.0451810588289339,0.11664239088599423
Sntb1,21.54254264757449,0.00029977057357138986,1.663569367871581e-09,0.04275870954840724
Sntb2,10.49164575540634,0.0035124929601906244,4.461961283797838e-05,0.08699101440271295
Snx10,1.592687677554089,0.17907176459849522,0.050881559315931836,0.14860093523654255
Snx11,5.68288841206458,0.14378836703949366,9.559404263993369e-05,0.11658075392885363
Snx13,3.4084093992691145,0.030467487588299123,0.006305978280709065,0.5176952761806856
Snx19,4.633437649780497,0.015735874767554597,0.031144744494956907,0.018428409563921066
Snx20,1.0082177425960304,0.2579071567383963,0.009866160917380283,1.4289356710118788
Snx21,1.362535307400787,0.38828517990856215,0.04188238397702824,0.07741716000668433
Snx22,2.4338839666904724,0.03978342128137402,0.032941468344039104,0.3368852226788615
Snx25,5.609948851585843,0.06687470864450731,0.00028100029589004825,0.1777648164763795
Snx30,0.48505616513319944,0.8642287721887607,0.04792921699177676,0.24261992700714322
Snx33,6.5660015148444355,0.08505419596443718,5.036111128253654e-05,0.14449834533381406
Snx4,0.5084961323061848,0.16265961984547198,0.15322293106528057,0.7626412449662738
Snx5,1.1911917601032769,0.07838891278141191,0.169797146921261,0.1988433144830005
Soat2,2.074276323580696,0.05044895626762921,0.10988650408182374,0.08005423350013702
Socs4,0.6074227393092176,0.6001622758520472,0.05730269267965349,0.26245145992868163
Socs7,0.8540970316109,0.22251072800404534,0.10346059986394142,0.28850553946198076
Sod2,0.4928152267537548,1.374660399078844,0.04354627245987277,0.05587055803814302
Soga3,0.000758684583484233,0.07492118867413834,4.853197127697282,0.05346888264847796
Sorcs2,0.18769433479425346,1.3996187987195496,0.06009751387307906,0.31310800336120076
Sord,3.622513693530833,0.062327190897350435,0.0038118157524044023,0.30016740496764216
Sowahc,32.293596463034376,7.342105964017542e-05,5.5448829326814366e-15,0.04487180406229287
Sox12,0.14386496105495597,0.955819988069596,0.26901561729286855,0.10648880455503194
Sox13,2.9966724084524987,0.16348255475512982,0.004342293028063937,0.18860432352683196
Sox21,0.005253794136832135,3.4269389919105295,0.06509546278089236,0.6634381733705759
Sox2ot,0.8932154836873664,0.010726079349626041,0.8275780931811192,0.081890210562382
Sox5,11.509690849424056,0.003794208818190436,2.5013118768627328e-05,0.04277472444680271
Sox6,0.04103312015867883,0.6929948602681916,0.75707508194926,0.11268153464849082
Sox7,1.6095790976559696,0.18787537797020204,0.07536083170765867,0.0627905478748256
Sox9,8.530438416882328,0.8672971308385442,4.5053379239706474e-11,0.25549929544440286
Sp4,4.726957227182504,0.008487292833174686,0.011268191314982958,0.17286430618649873
Sp7,0.022781858625098447,1.6139368985792113,0.21146686477328558,0.4421380438542116
Spag1,0.6940381626473501,0.3175847869660163,0.17371191808638092,0.10409956588976893
Spata13,5.200541738832333,0.2662695053545204,0.00015366031197048454,0.04205502150341607
Spata31,1.6220597225412439,0.11371289543110265,0.05578144028452538,0.24539123139411434
Spata31d1d,2.6020128300685443,0.12328672800332294,0.01533777307597663,0.15068688242388364
Spata5,2.4778402600461926,0.12084229735453339,0.008521705144528921,0.35863993910193553
Spata6,4.2345234005808425,0.004810911751438513,0.0017304732602933914,1.5032236033649162
Spcs3,1.6252619090966411,0.181284933862621,0.03085964247588012,0.2665706664303159
Specc1,0.042196425582780334,2.6031425448951353,0.20007001372678948,0.027040122338245435
Spesp1,0.45026639229021387,0.4904625953853381,0.08245876265787354,0.46219138994271625
Spi1,1.698622392513229,0.4194808911992507,0.017941263835179605,0.0852879965503249
Spin1,4.506813850219064,0.010006077868425108,0.04491439166273871,0.02171192563720258
Spink5,7.757017858119168,0.024055554895505385,0.00013150109044418574,0.09020949468420586
Spint1,2.130469789340359,0.06713797695097441,0.055788142352570826,0.16223452084059903
Sppl2b,3.4414343747745253,0.030680151928216787,0.01648289159111362,0.19809840656154407
Spry1,5.571152251715783,0.012080076555860039,0.002501471324163291,0.19769397666292568
Spry4,2.5878497385997274,0.32022337333052453,0.007270968309492693,0.059204039431191215
Spsb4,2.601228755731297,0.3284066265458351,0.001845853806316715,0.24216869094938315
Spta1,1.4984702778104073,0.37811864931939543,0.010015730686964586,0.3511539887825894
Sptlc1,1.006319491402894,0.11417624904303555,0.07582982402528111,0.6597788784736696
Srbd1,1.3285987351948092,0.00208826612495456,0.6444184708910068,0.1989959358104087
Srcin1,0.23217907292228493,0.9163646537251152,0.04815043790607805,0.7725267367233589
Srd5a3,2.6886963593957938,0.2586061529224906,0.005239981497553035,0.11835760244143852
Srek1,2.117460536275787,0.08444414749199854,0.04955956755850959,0.14532528977031922
Srf,1.9615192211505343,0.07646839912184503,0.13750359705360796,0.03129748987836628
Srgap3,0.011792000417868822,1.0922782989029458,0.4811653955867026,0.4730214860159969
Srms,10.655827254713994,0.009637510307077747,1.5055114029043812e-05,0.059073978412080445
Srp72,1.0116773173370794,0.034178960590394984,0.28993529197439627,0.30222313943313317
Srpx,0.140074505022409,1.3569069225122936,0.16467201409248627,0.10409559351183519
Srr,1.9065260756252247,0.28571015701731606,0.004392993644808355,0.4972260039023859
Srsf12,2.610007797820212,0.15755723886077438,0.006936643035057572,0.2440531770610808
Srxn1,2.077771611147047,0.17795850913346445,0.02434982729815511,0.13436707727165464
Ssbp2,2.7193804939457444,0.07621897434290323,0.01783992531872409,0.2018332456988959
Ssbp3,1.4964898112195915,0.011327375943070511,0.415939752730882,0.09609999398557116
Ssh3,7.872386005442028,0.04730610140553428,0.0002156937501414143,0.014792233603284289
Sspn,2.825747458591522,0.05770234734055606,0.028262811538026435,0.13234974978171118
Ssr3,2.081231185190286,0.1504126139834911,0.041187750432471346,0.08005025657495578
Sstr1,4.918627372328681,0.07390717798332469,0.0039080179970647395,0.02560372512481529
Sstr4,0.4272819798938976,0.7126972432192561,0.07844252443762804,0.2604356521873661
Ssx2ip,5.043896069359759,0.023743013725011336,0.007910716384721683,0.050754462326130734
St18,1.5879879525822118,0.26412118336697904,0.04120696995990322,0.09722453588039728
St3gal5,7.449748195276552,0.08304877991338482,7.384026628016063e-06,0.19990084544811737
St6gal1,0.5699125275166803,0.026778999339245414,0.9861303421283637,0.06351972691783613
St8sia6,0.9339332005249599,0.04828665989689774,0.23682300193856973,0.38901697952964903
Stac,0.7572194347852323,0.28456969027012746,0.08470701653146841,0.3572514436782189
Stac2,0.060382524638895554,1.7548325713999684,0.14209400162044702,0.2255661781834845
Stag1,3.7387897726166885,0.05949859504766019,0.0029795380340431775,0.33231413418408584
Stag2,2.656629298996784,0.4561645362674247,0.0011861135539560617,0.1640413311492305
Star,1.3257565018950255,0.08995593043906469,0.12493637185187247,0.1992083935367582
Stard4,0.6513640005479887,1.020012988640087,0.004760457227252337,0.7693650217076091
Stard7,8.181060069981196,0.029529911611684796,0.00033404740924732296,0.012536089881731544
Stat1,1.3514933932624669,0.09450038930269453,0.022259285940797718,1.1849661348573228
Stat6,3.4416239745048003,0.10443849510455135,0.003353050538354756,0.22897905529509316
Stbd1,1.1390502610636568,0.1777030298153446,0.057169524993083636,0.40078285986824824
Steap3,7.008874426841619,0.09024596190077268,0.00014127868897243937,0.02704210276648085
Stil,1.2687970950864984,0.1287101843683448,0.09377719915204036,0.22739739652178415
Stim1,14.582508286130343,0.0014738562445881236,5.815814910725636e-06,0.013541005873799193
Stk10,4.1080793543035306,0.03403518401217959,0.01059400241576144,0.10260888057570283
Stk16,8.05809904102456,0.03171775577864303,5.5976266271489145e-05,0.0898022017835889
Stk25,0.44195014718496883,0.5982201937117961,0.08184400971504005,0.3342314449382122
Stk32c,0.40180428606691254,0.6807901624677728,0.06722353200663214,0.40320843393949335
Stk38,0.5563221487533778,0.04962349948152527,0.5545903282796587,0.22915264724001064
Stk38l,0.33425040008099716,0.9893291047344346,0.0420731213592315,0.438324292371623
Stk40,3.41649812312432,0.2401048697072196,0.0011263525773724636,0.16856192119286237
Stoml1,0.8510304614221476,0.5797042620050858,0.09547201663906603,0.03560277231981452
Stra6,0.6206874489749536,0.03502127609823317,0.2763354298334005,0.9288897940857835
Strada,2.4541520606763645,0.08440915087669118,0.08460063782678146,0.019478565330593483
Stradb,0.5321169056348923,2.5668781709097623,0.005110949258468101,0.05586760880901175
Strap,4.153997532186485,0.009699266987201556,0.02623553136094605,0.11880536821403263
Strip2,44.40277302575303,1.9755894143284834e-07,1.6393566931405912e-15,0.0010826682255008853
Strn3,1.5768992173013936,0.19026772189886243,0.030563375913002733,0.2791514273009959
Strn4,0.7735726079599625,0.21538645630360026,0.26491772697590343,0.05793954676035054
Stt3a,3.320415071800715,0.03430382988104352,0.02350348390255277,0.1353812304193849
Stt3b,1.9895554704391931,0.3408325136061534,0.009758432900175525,0.14750709849778385
Stx16,6.31082627003225,0.0010061022420375955,0.0331314058429847,0.022953653510232208
Stx18,8.431561844506975,0.0009630070171890384,0.0037361110656765058,0.0355851885809409
Stx6,1.9905182302791113,0.31292506703012185,0.0147478156338864,0.10409559351183519
Stx8,1.8604478104845608,0.4344928583027883,0.014495953075762895,0.06663663491513691
Stxbp1,0.19695788655311153,0.28961874194336634,0.40331617434312034,0.36440980098137826
Stxbp4,3.2184138102926427,0.14006640104396254,0.004122798143196904,0.17458170149241198
Stxbp6,1.6391962039154269,0.07425056495090539,0.15981625434703095,0.0627905478748256
Suclg2,2.884821646070227,0.049849212079797096,0.040903987046952514,0.08005025657495578
Sult4a1,0.2687387920792745,0.9157499417494018,0.1036693850173144,0.2398912514895647
Sult6b1,0.38618069031407465,0.03511861400000291,0.3829167738805803,1.192055863653821
Supt7l,3.381451722572229,0.04774843177711124,0.023528253844719325,0.07652238818891978
Surf4,18.690541642139372,0.004147865152527877,1.1262810814401172e-08,0.007949814706961053
Surf6,0.733707789944596,0.09024917418735162,0.43107633764046105,0.09011155525456396
Susd4,0.9909331118171982,0.7532926413365576,0.018193040697863688,0.1618691920122235
Suv39h1,0.7865978687138117,0.5194383703271508,0.10586683712610695,0.055864004057395326
Sv2a,2.7107916446029794,0.35212489815831327,0.0054029533598515455,0.051558275496112874
Sv2c,1.5638511165149307,0.10938881728429328,0.06683316147254219,0.22812132165309382
Swap70,3.064219009137014,0.16655324510462152,0.004060479501122523,0.17352206959421285
Swt1,1.9871611958768107,0.07413999136254804,0.08624499149139893,0.09098555762603647
Sycp2,3.478507928625071,0.08714237016880531,0.0003819151604575272,1.0485024560638
Syde2,2.321429952382833,0.05810108363534443,0.02151887667209868,0.43509631446720365
Syna,0.1610557832408085,0.7904300357946079,0.15618864003756122,0.422114611278723
Sync,0.561286013019638,1.1077355441909666,0.040569342603648334,0.09722986027651355
Syndig1,1.6663801072288196,0.05743790689185364,0.21168072446534553,0.042057214095484956
Synm,1.2292946800276594,0.12768338971178403,0.10123212872365532,0.22652280581315348
Synpo,0.4597476606220814,0.6809075233123464,0.04192037902855751,0.5335645512318654
Synpo2,0.03363846095841739,2.467922797608126,0.03415688789781358,0.8405918693090354
Synpo2l,1.5913520032644066,0.1307781812179981,0.01881638718497196,0.6938989023376272
Sypl,2.7298137809548813,0.08615044636571596,0.04013183694965661,0.04706046279569236
Syt12,0.8243549225582374,0.016964097286879337,0.7557685472221257,0.09099137478462782
Syt14,3.703949479453274,0.03502127609823317,0.02200881450966692,0.07077188556548587
Syt7,0.17610633434822354,1.021952815893803,0.06342159615547878,0.6801737796581527
Syvn1,7.365344717665356,0.12502973723278876,4.754568527111523e-05,0.02358898822196958
Tab2,4.352960208116592,0.006089756127052299,0.045047043421479374,0.05690004464346774
Tab3,1.0157469243425168,0.5184390041375362,0.020382849052660537,0.31310800336120076
Tacc2,2.751769496602001,0.028331415782223143,0.026592801944650902,0.36034002420435735
Tacc3,2.460506216941299,0.005960117962187061,0.28908904392963697,0.03976907759392629
Tacr1,2.0628158104770313,0.14721949315169233,0.043371840672660276,0.08005637482862847
Tacstd2,1.727684879399362,0.12622103140927315,0.032030661441225496,0.3395551159061743
Taf3,4.2726608915404025,0.05747865199284761,0.0018401958941817078,0.25747572373945976
Taf4b,1.859140292469325,0.006861833751342303,0.2163442177563402,0.29301546328250644
Taf6,5.821690417065908,0.014017263660463367,0.001606705014231462,0.1906007206145381
Taf8,0.2878344717057962,0.6953586561209466,0.043805493339400245,0.9968747180750837
Taok3,4.957975324535888,0.03570014829529478,0.0013749998647244936,0.23589775707207222
Tas1r3,5.711416925429936,0.06438955248083526,0.00042156728216425433,0.11701351848657941
Tbc1d1,0.3788490819118428,0.15878614600238647,0.42151541718901564,0.24499839771071738
Tbc1d10a,3.1756187875557664,0.42845017216745623,0.0008459734615394139,0.09589186088966492
Tbc1d10b,1.8754952264649525,0.06040481131906138,0.039881756308572706,0.46346263596673587
Tbc1d16,1.1821563895633058,0.06222619905743479,0.3590911339688092,0.04205459251266855
Tbc1d23,1.6409373109417673,0.26316196968588956,0.05912104574838022,0.042055164499943364
Tbc1d25,0.0455621258287034,1.2019180873524307,0.11328498368792726,1.04220156542582
Tbc1d2b,2.2663352235292735,0.15537146036812047,0.02645788373349998,0.09827184314600353
Tbc1d31,0.6196406538709271,0.15758507399211158,0.11623983768748633,0.7779801614756279
Tbc1d9b,7.036308616858395,0.09822741168907209,7.018451424732176e-05,0.045394392681143696
Tbcel,15.216382810556116,0.0007420387285771332,8.95157844019727e-06,0.00897062702685092
Tbkbp1,1.329529821053383,1.0263108479003986,0.0025477430534174327,0.19783245056361254
Tbl3,6.205899979871685,0.09894059698954838,6.625317450449582e-05,0.1457730676707095
Tbpl1,3.098906327705809,0.005739037313364501,0.19420341484044493,0.027041622664321505
Tbx18,1.3766928131673124,0.061192254674883505,0.2563496777885953,0.05920719654569951
Tbx19,1.119241930960898,0.4194808911992507,0.017941263835179605,0.40078285986824824
Tbx2,1.6280877387057975,0.2610035231230181,0.009723147919952763,0.4908517099152133
Tbxas1,2.492392491320275,0.03946560256492438,0.08184400971504005,0.07523084095512189
Tcam1,2.297419414434252,0.13286558919989222,0.001215812017670453,1.3854801275827673
Tcerg1l,2.4058404377937554,0.18316787990968933,0.018701807147862903,0.08528733102479344
Tcf23,0.45093445437355156,1.632114643833496,0.03136156840354074,0.0627918268584881
Tcf3,0.11086497909371001,0.5223602417391863,0.9422286676301564,0.013224430689317515
Tchp,3.678007134453741,0.2885832906624854,0.0002774580794098169,0.24353848713491189
Tctn1,7.15609370157199,0.01701189453182115,0.0026382649697868042,0.010159698012078304
Tctn2,21.503771868599024,0.003825399908448173,4.170716292844969e-13,0.2542738625594248
Tctn3,8.4354204237137,0.05567093865742718,5.644558053689412e-05,0.020562185402208534
Tdrd3,1.3926563816716848,0.07353776628676287,0.1352510821134199,0.189167950963076
Tdrkh,0.5936778615635432,0.44055858581939844,0.12381446086081582,0.16285027976855218
Tdrp,10.600375918287959,0.0029413283228571737,3.6370135613429078e-06,0.4266070565761948
Tecpr1,1.1599913245312214,0.45674734334572153,0.04876833275344599,0.07860956971080382
Tekt2,0.9997592935900824,0.2610035231230181,0.040569342603648334,0.4908517099152133
Telo2,0.4462936133776114,0.1836205140031746,0.16557083247958806,0.7518866486419441
Tenm1,2.2462078373820127,0.2534993917663306,0.027335843131093763,0.03187662401563973
Tenm3,3.870148089408691,0.4410617654676477,7.460856314258187e-05,0.20169958621680703
Tep1,5.863903590950724,0.08247088489697961,0.0009087298335382338,0.025598870534628393
Terf2ip,0.2649445986275478,0.24740535826558926,0.44133860829535015,0.22641050626363432
Tesk2,1.404503532022512,0.019203560749180677,0.13312808843867036,0.6764816647286911
Tet2,3.0978811764610827,0.011040582927426072,0.05236160716347215,0.21322406008716244
Tex15,2.095585640625555,0.10703189964918518,0.028744274650974136,0.23156185878684146
Tex16,4.4827756821947595,0.07353776628676287,0.004856512799801198,0.044480617423967125
Tex2,26.905017306066835,0.0001591613765749307,6.503482294570303e-11,0.005500487940827905
Tex261,2.26707234395671,0.1066125935419236,0.01725996388805345,0.3027351000611233
Tfap2e,0.8645155980846075,0.17683509345664525,0.10599611198662964,0.3775574968862488
Tfcp2l1,2.546595998734228,0.36219862399536396,0.0010180645056768972,0.35307999457112565
Tfdp1,0.11007311871615316,0.1901820367389474,1.217135753156787,0.06858499715707604
Tfe3,2.542089844390616,0.08616553507535263,0.02610668883313661,0.14641585640149946
Tfip11,0.9187595523037237,0.2388529443830111,0.04659957392347053,0.5875568307741261
Tgfa,3.214936207114601,0.10487760800405918,0.028474227949140073,0.01745648684131837
